Date,AAPL,MSFT,JPM,GS,NKE,DIS,IBM,INTC,KO,MCD,MMM,V,WMT,CVX,XOM,CAT,BA,AXP,HD,UNH,PG,TRV,VZ,CSCO,MRK,JNJ,AMGN,CRM,HON
2010-01-19,6.443244934082031,23.189220428466797,28.562976837158203,125.28724670410156,13.049822807312012,26.389184951782227,73.39299011230469,13.629495620727539,17.12811279296875,40.7821044921875,43.86272430419922,19.54071807861328,12.886124610900879,41.58905792236328,37.69627380371094,40.992530822753906,47.2607421875,34.14336013793945,19.584218978881836,27.194488525390625,38.23277282714844,33.9182243347168,12.676709175109863,15.992570877075195,22.456531524658203,40.621192932128906,38.926177978515625,17.12359619140625,27.028308868408203
2010-01-20,6.344067096710205,22.808950424194336,28.642175674438477,125.98558807373047,12.942940711975098,26.542360305786133,71.26461791992188,13.648926734924316,16.848817825317383,40.480167388916016,43.6566047668457,19.445079803466797,12.8455810546875,40.79047775268555,37.02147674560547,40.20536422729492,46.91008377075195,34.159278869628906,19.43503761291504,26.74549674987793,37.71492385864258,33.57514190673828,12.465635299682617,15.709403991699219,22.683191299438477,40.49686050415039,38.68944549560547,16.8895320892334,26.719240188598633
2010-01-21,6.234403610229492,22.376482009887695,26.75470542907715,120.78963470458984,12.8340425491333,26.048786163330078,70.58067321777344,13.493523597717285,16.505765914916992,40.60223388671875,42.61568069458008,18.784452438354492,12.621392250061035,39.79354476928711,36.29769515991211,38.24757385253906,46.1308479309082,33.50754165649414,19.312969207763672,25.62303924560547,37.33433532714844,33.5888671875,12.4331636428833,15.432671546936035,22.15799331665039,39.76338195800781,38.303890228271484,16.478073120117188,25.691085815429688
2010-01-22,5.925185203552246,21.593563079833984,25.843961715698242,115.721435546875,12.700940132141113,25.512662887573242,68.66570281982422,12.89137077331543,16.466297149658203,40.72428512573242,41.987030029296875,18.4018611907959,12.62615966796875,38.93233108520508,35.97118377685547,36.49835205078125,45.01654815673828,30.670215606689453,18.79759979248047,25.669496536254883,37.62757873535156,33.14970779418945,12.315447807312012,14.782668113708496,21.489049911499023,39.28474426269531,38.28359603881836,15.90153980255127,25.154939651489258
2010-01-25,6.084588050842285,21.86199951171875,25.8769474029541,116.36715698242188,12.840093612670898,25.461599349975586,69.00491333007812,13.156832695007324,16.499692916870117,40.531551361083984,42.1673698425293,18.24616050720215,12.61185073852539,38.911460876464844,35.83513259887695,37.097129821777344,45.02432632446289,30.034414291381836,18.72978401184082,25.545635223388672,37.82723617553711,33.54768753051758,12.45345687866211,14.795537948608398,21.428239822387695,39.29719924926758,37.681617736816406,15.800521850585938,25.36940574645996
2010-01-26,6.170581340789795,21.9962100982666,25.368799209594727,113.28862762451172,12.854207992553711,25.240345001220703,68.80250549316406,12.949642181396484,16.435941696166992,40.994110107421875,42.06431579589844,18.0504207611084,12.785955429077148,38.70265579223633,35.873233795166016,37.57480239868164,44.96977615356445,30.28078269958496,18.80437660217285,25.112133026123047,37.86465835571289,34.467193603515625,12.246442794799805,14.737613677978516,21.328733444213867,39.0299072265625,38.270084381103516,16.115894317626953,25.211698532104492
2010-01-27,6.228710651397705,22.122968673706055,25.95615577697754,113.75421142578125,12.90664005279541,24.95100975036621,69.11983489990234,13.105035781860352,16.548274993896484,40.942718505859375,42.40956115722656,18.664331436157227,12.735870361328125,38.46778106689453,35.66644287109375,35.953407287597656,48.2581672668457,30.733797073364258,18.878971099853516,25.731422424316406,37.93952178955078,34.92692947387695,12.12466812133789,14.898506164550781,21.361894607543945,39.433929443359375,39.05467987060547,16.11343002319336,25.39462661743164
2010-01-28,5.971328258514404,21.742692947387695,26.05514144897461,115.09822845458984,12.809840202331543,24.976539611816406,67.70820617675781,12.897844314575195,16.448083877563477,40.36452102661133,41.61083984375,18.38407325744629,12.547459602355957,38.227699279785156,35.350799560546875,34.890403747558594,48.749088287353516,29.74828338623047,18.539907455444336,25.87849235534668,38.48233413696289,34.494625091552734,11.905473709106445,14.493063926696777,20.991491317749023,39.6577033996582,39.28466033935547,15.807915687561035,25.117097854614258
2010-01-29,5.754693508148193,21.011974334716797,25.69876480102539,111.66680908203125,12.85622501373291,25.1467342376709,66.96410369873047,12.56115436553955,16.46933937072754,40.107547760009766,41.47685623168945,18.24616050720215,12.743023872375488,37.64311599731445,35.06239700317383,35.14607620239258,47.221771240234375,29.931079864501953,18.994251251220703,25.545635223388672,38.40122985839844,34.769100189208984,11.942008018493652,14.460885047912598,21.107585906982422,39.073421478271484,39.55521774291992,15.65761947631836,24.372779846191406
2010-02-01,5.834695816040039,21.183469772338867,26.15413475036621,114.97808837890625,12.926807403564453,25.12120819091797,68.21159362792969,12.697126388549805,16.508804321289062,41.04550552368164,41.45109939575195,18.608728408813477,12.754949569702148,38.405155181884766,36.01472091674805,35.61701965332031,48.07893753051758,30.368200302124023,19.251937866210938,25.646270751953125,38.67572784423828,34.7828254699707,12.019131660461426,14.628212928771973,21.173931121826172,39.216373443603516,39.7175407409668,16.05922508239746,24.8332462310791
2010-02-02,5.868554592132568,21.22075653076172,26.761314392089844,117.83885192871094,12.892523765563965,25.512662887573242,68.68209838867188,12.89137077331543,16.712202072143555,41.13544845581055,41.44593048095703,18.686588287353516,12.757335662841797,38.859249114990234,36.439205169677734,36.02741241455078,48.26594924926758,31.011966705322266,19.685930252075195,26.358448028564453,39.24348449707031,35.05730056762695,12.067842483520508,14.814852714538574,21.859460830688477,39.775814056396484,40.0625114440918,16.02965545654297,24.927860260009766
2010-02-03,5.96953010559082,21.34751319885254,26.58970069885254,118.05656433105469,12.90664005279541,26.16792106628418,68.75325775146484,12.844376564025879,16.657562255859375,41.893531799316406,41.997337341308594,18.57758331298828,12.943363189697266,38.212032318115234,36.243282318115234,35.91976547241211,48.2188835144043,30.463581085205078,19.30619239807129,25.79334259033203,39.0875129699707,34.70048522949219,11.848647117614746,14.847024917602539,21.406126022338867,39.55204772949219,39.95427703857422,16.167631149291992,24.732322692871094
2010-02-04,5.754396438598633,20.75845718383789,25.309389114379883,113.13851928710938,12.521454811096191,25.24885368347168,67.2978744506836,12.413617134094238,16.22039794921875,41.15472412109375,40.81726837158203,18.47304916381836,12.633316993713379,37.251644134521484,35.22019958496094,34.580928802490234,46.53993606567383,29.8277530670166,18.94000244140625,25.12761116027832,38.30763626098633,34.124088287353516,11.62133502960205,14.904948234558105,20.51051902770996,38.93666076660156,38.912635803222656,15.381670951843262,23.798786163330078
2010-02-05,5.856569290161133,20.89267349243164,25.276391983032227,115.75148010253906,12.442804336547852,25.138227462768555,67.5823745727539,12.707315444946289,16.11717987060547,40.71144485473633,40.47203063964844,18.364051818847656,12.747796058654785,37.15248107910156,35.26374435424805,34.81640625,45.81813430786133,30.082101821899414,18.973905563354492,25.18954086303711,38.245243072509766,34.50148010253906,11.665985107421875,15.25246810913086,20.305959701538086,38.93666076660156,39.01409149169922,15.295437812805176,23.63479232788086
2010-02-08,5.816420078277588,20.66897964477539,24.88041877746582,113.45386505126953,12.362143516540527,25.0871639251709,66.98334503173828,12.628998756408691,15.983602523803711,40.422332763671875,39.951568603515625,18.47304916381836,12.62377643585205,36.604427337646484,35.24729919433594,34.16381072998047,45.41801071166992,29.239641189575195,19.387561798095703,25.088899612426758,38.06431198120117,33.65747833251953,11.515798568725586,15.123758316040039,20.228574752807617,38.768821716308594,38.865299224853516,15.305294036865234,23.25632667541504
2010-02-09,5.87844181060791,20.885215759277344,25.33578872680664,114.4975357055664,12.60615348815918,25.39352035522461,67.71429443359375,12.824796676635742,16.39647674560547,40.839935302734375,40.56476593017578,18.52198600769043,12.700100898742676,37.2203254699707,35.7128791809082,36.01396942138672,46.86944580078125,29.835723876953125,19.57744026184082,25.545635223388672,38.53224182128906,34.014286041259766,11.670042991638184,15.374747276306152,20.1622314453125,39.0112419128418,38.69619369506836,15.931107521057129,23.85555648803711
2010-02-10,5.846382141113281,20.870302200317383,25.652565002441406,115.35353088378906,12.632369041442871,25.555213928222656,67.49443054199219,12.850902557373047,16.329696655273438,40.63434600830078,40.51324462890625,18.63224983215332,12.697714805603027,36.928035736083984,35.521175384521484,35.7582893371582,46.71253204345703,30.002605438232422,19.428251266479492,25.321134567260742,38.47609329223633,34.09663772583008,11.71875286102295,15.2910795211792,20.01295280456543,38.992591857910156,38.4459342956543,15.948354721069336,23.792478561401367
2010-02-11,5.952749252319336,20.96723747253418,25.751562118530273,115.66889190673828,12.694891929626465,25.665836334228516,68.00006866455078,13.09239387512207,16.46023178100586,40.981258392333984,41.363502502441406,18.966394424438477,12.659554481506348,37.43955612182617,35.73478698730469,37.77662658691406,47.536319732666016,30.43179702758789,19.658817291259766,25.638525009155273,38.65702438354492,34.446598052978516,11.787763595581055,15.400480270385742,20.388887405395508,39.104488372802734,38.21596145629883,16.251399993896484,24.114166259765625
2010-02-12,6.003986835479736,20.825565338134766,25.705373764038086,115.57875061035156,12.602123260498047,25.58924674987793,68.14844512939453,13.333870887756348,16.38736915588379,40.85276412963867,40.80180358886719,18.886207580566406,12.616621017456055,37.418479919433594,35.49379348754883,37.81028366088867,46.7988395690918,30.53510093688965,19.665592193603516,24.910858154296875,38.53224182128906,34.618141174316406,11.743110656738281,15.2910795211792,20.411014556884766,38.986385345458984,38.20242691040039,16.03704833984375,23.880788803100586
2010-02-16,6.094474792480469,21.23758316040039,26.44451904296875,118.1842269897461,12.836061477661133,25.929643630981445,68.82443237304688,13.523144721984863,16.642379760742188,41.12259292602539,41.46656799316406,19.131250381469727,12.774029731750488,38.46182632446289,36.304439544677734,38.42923355102539,48.061981201171875,31.48884391784668,19.963972091674805,24.485103607177734,39.1998176574707,35.41411590576172,11.844589233398438,15.445538520812988,20.820106506347656,39.53960418701172,38.54740524291992,16.310537338256836,24.549396514892578
2010-02-17,6.06900691986084,21.417369842529297,26.424715042114258,118.07916259765625,13.003436088562012,26.26152992248535,69.4289779663086,13.483988761901855,16.79720687866211,41.28321838378906,41.56769943237305,19.251548767089844,12.893285751342773,38.382789611816406,36.019615173339844,38.68489456176758,48.50132369995117,31.035810470581055,20.357284545898438,25.197282791137695,39.2122917175293,35.510189056396484,11.828351974487305,15.49059009552002,20.643199920654297,39.769596099853516,38.68944549560547,16.45343780517578,24.850095748901367
